Text	Class
"I WONT SETTLE FOR JUST IN LAWS. IF I HAVE TO MURDER ...I WILL TAKE THE ENTIRE
GANG OF B I T C H E S . INDIA'S B I T C H E S : RAANDI INDIRA JAISINGH RENUKA
RAANDI CHOWDHARY BRINDA KARAT GIRIJA VYAS RANJANA KUMARI SONAI RAANDI GAANDHI
....LIST GOES ON. I will keep killing ..TILL THERE IS NO CONGRESS CPI CPIM ETC
BASTARD LEFT ALIVE"	OFF
"Indian army require mentally and physically strong person .... gay are not
mentally fit..."	NOT
Omg. Adv. is of 70 mins.	NOT
Very nice review ..completely agree 🙏	NOT
Sir. Thanks to you that you are active again.	NOT
"I have not seen this movie but I am trying to imagine the marriage of the lead
characters.. Kriti dead because of angry Kabir 🤣  
  
Obsession is never healthy..we see so may extramarital affairs and other
issues in our society because of this..this movie is fiction only"	OFF
Well said bro...U have shown the REAL thing..	NOT
Sir tell us about hollywood industries.	NOT
Nicevbo	NOT
Amazing	NOT
The best review🖤	NOT
Prateek, bulls eye! You just shut them up nicely	OFF
like it apu	NOT
Bhai do review on gully boy best movie of Bollywood this year	NOT
Lord Shri Krishna is the ultimate example to follow	NOT
fales case very shame​	NOT
"I want to show this video to Sandeep reddy vanga and Pratik borade and some
feminist.
Yr ye bnda 🙏🏻🙏🏻. Our voice🙏🏻🙏🏻"	NOT
fuck feminist. Captain America Avengers Assemble 😎	OFF
Arnab want poor to bleed ...	NOT
Arnab is anchor or from BJP. More loyal to the king than the king himself.	NOT
"I totally agree on all the points highlighted by u sir, but i would like to
add a point. According to me the movie exhibits why one shouldn't be like
kabir. It unveils how a person looses everything he loves just bcoz of his
attitude and reverts only after slight improvement in hid attitude"	OFF
Cheap video	NOT
Great video😘😘😘	NOT
Salute bhai	NOT
Bhot accha sir u changed my point of view for this movi😲😲	NOT
I am in awe of your ability to turn every film review into anti-liberal rants.	OFF
Awesome video dear u are soo great love u dear keep going like this 👍😊	NOT
T shirt is amazing brother	NOT
Fake 😠	NOT
It wasnt love story at all😂😂😂	NOT
"dont blame her,  
she is in tripping mode"	NOT
Thanks for voicing out whatever I felt after watching the movie...	NOT
She is totally mad	OFF
"Any giving that wrong Info shud be sent to her 🏠 house..and she shud be asked
to take care of them"	NOT
Keep it up brother	NOT
Kabir Singh Uncensored Full Review 😂😂😂😂	NOT
Arundhti roy is gone his Pakistan, no live in India	NOT
Sir ur T-shirt 👌👌😁😁😂😂	NOT
Kolkatta	NOT
"Islam is peaceful religion of the world you are wrong you don't understand
islam bad luck for you"	NOT
😂😂😂😂😂the music's 😂😂😂😂😂	NOT
Love u brooo	NOT
Nice concept guys 😊😊keep it up 👍👍👍	NOT
"Phone sex 09777070288 IAm from Odisha state bhubaneswar iam just 24yr IAm
specialist body Massagboy home services available first demo free service
available"	NOT
"And i became an anti Feminist 😂✌🏻  
The way Feminists attacked this movie made me MAD"	OFF
"Arujdati Roy is a cocaine addict . she's only doing it for money to buy more ,
because she ran outta money . such a pity.. take her to deaddiction centre ."	OFF
"indeed shwetabh as u said its been over 30 years bollywood industry is not
doing well , i watch only biopics and yes the movie Dosti (1964) used to watch
many times that theme should be directed today having meaningful songs."	NOT
"Bollywood and indian emotions are worst. What we do in relationship is not
love it is chutiyapanti"	OFF
"Wow  
Good"	NOT
Ramola is there	NOT
"PHOENIX- FROM NOW EVERY FEMALE WILL BE LESBIAN AND EVERY MALE WILL BE GAY.
JUST THINK UNIVERSE HAS LAUNCHED THIS SYSTEM THAT MALE-FEMALE MARRIAGE WILL BE
ILLEGALIZED AND GAY MARRIAGE WILL BE LEGALIZED...THIS IS THE NEWEST SYSTEM OF
OUR GALAXY AND THIS VIRGO SUPERCLUSTER (COLLECTION OF 54 DIFFERENT GALAXIES
INCLUDING MILKY WAY). NO SEXUAL CRIME LIKE RAPE OR IVTIZING WILL OCCUR IN THIS
NEWEST SYSTEM... I WISH ALL THE BEST TO EVERY PERSON OF THIS PLANET."	NOT
A real man is one WHO HAS SELF RESPECT ! rather than some random women.	NOT
😂😂😂😂 suuuuuuperb guys	NOT
Amazing bro	NOT
So very nice	NOT
"In debates like this please keep only one mike ""on"" at a time say for one
minute each time. This man Chetan is not allowing Madhu Kishwar to speak. If
many people talk simultaneously the viewers cannot make out who is talking
what. I watched it for only for a few minutes & I want to close it. There is
no purpose in watching such cacophony anymore."	NOT
I like it ur video is very good Thanq for all ur team 😊	NOT
Thankyou bhai	NOT
"How dumb neha gupta is !who is saying u can't arrest but only in genuine cases
not otherwise"	OFF
Hahahahhaha 😂😂🤣Arnab Goswanmi and debate. Hohoho. What a joke	NOT
What is 377 I'm from pak idk plzz explain...	NOT
Superb brother	NOT
RAENDIE YOU EDAT	OFF
"How arundhati is in India who sent her here...she will not come of her own
means some leftist funded her and she landed here to creat nuesence in India.  
Why she is openly moving to misguide the people of india."	NOT
thanks to making this video lesson supporter	NOT
"As long as people are listening, cheering and clapping for her. Things won't
change because it's the mentality that's the problem. You put her in jail. One
of her followers will replace her. It's a deep rooted problem."	NOT
"Yes, 170,000 husbands have succumbed to Domestic Violence in 12 years with a
yearly average of 14,166 and yet the Govt. and the society are not only silent
about it but also silently laughing at it. Do our men deserve such a
treatment? Do we not need men's welfare ministry?"	NOT
"[6:40](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=6m40s) please suggest
some names from the remaining 20%-30%.."	NOT
Outstanding	NOT
"how do u tolerate those bastards who thought that homosexuality is like a
disease and it comes from western country?? I felt like slapping them ...
Still we are so ignorant that we don't know that reason behind being a
homosexual. Great works guys, waiting for the reactions from other metro
cities like Mumbai, Kolkata, Bangalore and others.."	OFF
Just feminist bro, Not liberals :)	NOT
[2:42](https://www.youtube.com/watch?v=dctvge09P4A&t=2m42s) aita best chilo😁😁😁	NOT
"Not comparing but even nice movies like Na peru Surya na illu India will hurt
feminists for showing so called toxic masculinity.A man facing the problem
with anger management = toxic masculinity.Since when? Do they want all the men
to become effeminate.Feminists hate logic and reasoning for sure.Thats y I
stay away from females and I have no remorse for it. Waiting for SJWs to get
involved in keyboard war by replying me with some shaming language.I won't
retaliate.😜👍"	OFF
Wow	NOT
funny !	NOT
[6:18](https://www.youtube.com/watch?v=p7ssviyHAe0&t=6m18s) best feeling	NOT
"Finally some genuine reviews about the absurdity going on in the current
Bollywood Movies!!!!!!"	NOT
and he is taking about the bollywood movie criteria	NOT
"I can see Andh Bhakt here..  
Keep it up.. 😂"	NOT
"@Herbert Paul constitution doesn't give freedom to unlimited FOE and treason.
First read the constitution then comment."	NOT
"If any girl will meet any boyfriend for first time she will never let that boy
to kiss her on first time like Preeti......"	NOT
ARNAB IS NOT EVEN WORTHY TO BE CALLED A KUTTA!!!! ITS AN INSULT TO A DOG!!!!!!	OFF
Always a fan of you, working very hard to achieve something great	NOT
Ri8	NOT
a honest review	NOT
Dialogue of girl was best.💜💜💖	NOT
throw her in jail	OFF
Exactly 👍👍👍	NOT
"I watched it yesterday and frankly speaking I didn't like it much. And let me
clear I am not feminist. Actually strongly hate fake feminism. Hero heroine
love each other, but the family don't want them to marry, heroine forced to
marry someone else, hero turns devdas and finally in the and they met, live
happily. The storyline is now cliche and outdated but the makers of the film
added rage, kissing scenes, lots of alcohol and stereotype ending. Nothing
new."	OFF
Awesome	NOT
Honest	NOT
Very nice boos	NOT
Explanation level = Pro❤️💙	NOT
Nice via	NOT
"Brother, one more question : Why do u think being homosexual or gay or lesbian
is not wrong ... is it because of their disabilities, or because of their
choice or something else."	NOT
Being straight is a choice then	NOT
Only waiting for this	NOT
Can you pls review some Pakistani dramas or movies?	NOT
Will checkout thanks	NOT
"Crap programme. Why not Arnab control the speakers? Give each one few minutes
and mute others? All speaking at the same time and which no one understands in
a so called debate(😳) is his and many other tv anchors speciality . Plus the
annoying flashing lights and banners running across the screen. Unprofessional
to the core. I stopped watching after 10 minutes."	NOT
"<https://youtu.be/UluJEnq8JCg>
Hey guys I have a video about aspects on Kabir Singh, already 1 month ago
kindly test my aspect also....your participation z appreciable 🌍 ❤️🇮🇳"	NOT
"Watch Shahid replying to a typical feminazi while movie promotion  
<https://youtu.be/mOtBYdQMR0A>  
  
""If i start justifying character i cant be an actor . I have to play
characters for their good and bad. I have to represent them honestly thats
what acting is about. Otherwise Im just wanting people to like me thats what
stardom is about. Acting is about being honest letting people hate you
sometimes and its ok its important"""	NOT
Rajdeep ji is her lighter version	NOT
"Are u a Movie reviewer ?? Or social activist ??? Pls review Movie keeping your
political and social agenda aside"	OFF
"I don't think the hero is an escapist ,  
He faces the court and tell truth.  
He accepts his deeds and faces the punishment.  
He moved on and give up his bad habits after his grandmother's death but not
for the girl."	NOT
"Let the fools be bro. They only enjoy porn like Veere Di Wedding and brand it
feminism"	OFF
Ad kya ?? Ad-homo ?? Ad-homobakchodian ??	NOT
"Kasturi is making a fool of herself....Roy not exhibiting freedom of speech ,
but asking people to lie .. like that ...duty free accent"	NOT
"@Jatin Singh Yadav please stop being obsessed about Hollywood and respect if
someone has done something great. Don't insert unnecessary agenda of
Nationalism."	NOT
we would love to hear	NOT
People like Arundhuti Roy should be deported to Pacific Ocean	OFF
Thanks for punishment	NOT
Ranu is fucker frod	OFF
"Bahi I respect you but the writer of the movie is not a bewakoof or chutiya,
the story is real about Sandeep waga reeady sir and he is doctor to show his
story in Bollywood he need to show that type of thing because in Bollywood"	NOT
"They only want to gain some fucking views remember tere naam scene in which
criminal salman khan convince his love by kidnapping heroine no one did even
mention about that scene."	OFF
"Felt sad after hearing ur review.. Wen u becm a father n hv a daughter wll u
speak d same thing u do nw... Means beating or slapping a girl... Being
violent n forcibly kissing a girl without consent is dis right... U r d bad
reviewer.. I m a mother n would never want my kid to suffer b it a girl or
boy.. 90 percent Ppl clapped in pvr wen boy slapped a girl... Isn't dis
influencing boys of tdys generation... U r always in favor of boys whether
they r wrong or ryt.. U r always after n against girls..."	OFF
@Kawaii Petrichor : when was the last time feminists did something for men?	NOT
"Rajdip looks like Kamal Hassan  
Try in movie sir,😊😊😊😄"	NOT
Preeti the dog has more dialogues and role than preeti the heroine. lol	NOT
Liberals are retards	OFF
@Om Parkesh Hello	NOT
"I liked and agree with what you told in your video. I don't want to be
offensive but as you said about this particular movie that this is Bollywood
concept, you are totally wrong. This particular concept and storyline is taken
from Telugu industry's movie Arjun reddy."	NOT
"I never thought i would see anything worse than Kabir Singh, but then I saw
your video. So you think there is nothing wrong with dominating a young girl,
without her consent? You think it is ok to tell every other person to not come
near her because she is ""his""? You think it is ok to treat a girl like
property? You also think it is ok to slap a girl when she is crying because
her father saw you guys make out? Ye kahan ki mardaangi hai yaar? Open your
eyes. Grow up. Do not promote self destructive and wrong behavior, especially
to the huge population of impressionable kids who are your target audience,
purely for likes."	OFF
Nicetipc	NOT
"Plz stop misinterpreting public reaction. No body spoke against celebration of
true love.. ppl spoke against how is it presented in that movie.. Ranjhna also
showcased passionate love.. No body spoke against that... Libarism is the most
inevitable upcoming change of society.. Other than bashing and being
frustrated about it try to accept it..."	OFF
Cheep Women ...	OFF
Sir , When is your book coming out ?	NOT
1889229032	NOT
Iam from south ...kabhir singh is way better than arjun reddy	NOT
"@Be Positive You are a Man-hater yourself. It is self-evident. I pity on the
men around you."	OFF
"Review kahan tha bhai isme entire video was just about the arguments regarding
feminism...  
I was expecting your regular kind of review of the movie...and you make
separate videos for such discussion.  
Don't get me wrong..I am your follower since starting but its my request make
separate videos for review and opinions regarding other issues.."	OFF
My bad I was wrong	NOT
i guess simple girls r digging their graves, coz nobody likes dem😟	OFF
She's greedy women.	OFF
Vere nice video sir	NOT
Feminists​ and Liberals are curse to humanity	OFF
"I support CAA and I appreciate Arnab for his efforts.... But for God's sake,
this Nupur Sharma is an embarrassment. There is no need to comment on
someone's accent and parrot on about something that's not related. It's
basically heckling the other panelists. If the BJP is losing in different
states, one of the reasons can be attributed to this attitude by buffoons like
her.  
  
We shall win over these illiterate morons who haven't read the CAA. Rahul
bhakts are just like their master. Expose them. CAA is needed for us."	NOT
D o g dog	NOT
@Feminism Is CANCER 😋superb	NOT
You are awesome brother	NOT
Bhai Baldeep is a. Also a biggest fake person! nwatch him too!	NOT
"@Parcheta प्रचेता no you are not alien, everyone is different in one way or
the other."	OFF
OMG!!! 2k dislikes from designer liberals and feminazis 🤣🤣	OFF
I think Sanju was far far far better than shitty kabir singh.	NOT
"@Debadutta Khandayatray Lol you are one of those people who are fed up with
success of Narendra Modi despite your discomfort, Whole population of your
kind is so ignorant and Hypocritical. You can have satisfaction that your
comment got few likes, nothing more than that. Nothing going to change. You
can cry shout yell 😂 but deep down inside you know that you are biggest loser."	OFF
"Good, ok homosexuality is legalised, but don't showcase in in by public, be
normal like every other human being, if you have to do, go together in a room.
But don't act like despo. In public it looks odd and ugly"	OFF
"Arnan we are big fans of you. You just blast these bigots, antinationals, some
4 or 5 people and now and then kasturi ( a Hindu name with Islam mentality) or
some others who do not have answers when Hindus or Sikh girls being molested
in Pakistan. You first talk of Hindus in Pakistan kasturi or durgandh"	NOT
My number 8103751745	NOT
@Inspiration Point Thanks	NOT
"@Hasan Sardar  
Hello"	NOT
Good job by man	NOT
hahahaha hmm right😃😃	NOT
[5:28](https://www.youtube.com/watch?v=HQ3P2n5q6d8&t=5m28s)	NOT
Very very very nice bro 💕💕	NOT
"Yes his license cancelled for five years but is that enough for all his
negligence"	OFF
"One word for the movie ""tatti"""	OFF
Love you brother	NOT
Right🙏🙏🙏🙏😁😁😁😁😁😁😁	NOT
We need standalone kabir singh movie review	NOT
"The main point of the movie was about a guy with anger issues who is unable to
move on from someone whom he truly loved. They are separated because of the
prevailing stereotypes. Sandeep Reddy Vanga has studied psychology himself,
and he beautifully presented a story about a brilliant and intelligent
surgeon’s downfall and his resurgence. The scene where he doesn’t want to
plead not guilty because his professionalism is the only thing his father
respected about him is very emotional and brings out the good nature of
Kabir/Arjun.  
  
But liberals ko ye nahi dikhega. We live in a country where student life in
college is shown in expensive cars, flashy dance numbers, with all the
students looking like they just finished FHM or Maxim photoshoot but despise a
film about a true and genuine love story!"	OFF
Nice video... well done	NOT
Definitely	NOT
"There is nothing in this movie that can amaze any boy specially for girl this
movie is may good ..coz after having so many x they finally want that some one
new came & accept them with their dark secrets that y females are liking most
this pethetic pies of shit ..and the respect of a female Dr vanish from a
common man view ! That's it !"	OFF
@THE AVENGERS Joker was amazing. Endgame was shit.	NOT
SHAME ON THIS LADY ....KICK HER OUT OF OUR COUNTRY IMMEDIATELY 🤬😡😡😡😡😡😡😡😡😡😡😡	NOT
"Indian People easily adapt what is shown in bollywoood or any other movies
they start doing that type of things that is shown in the movies its just a
movie i mean what's wrong with these people its ridiculous."	OFF
Your opinion is mind blowing..No partiality, that is the good thing..👍👍	NOT
No one is gay physically. They are mentally created by western	NOT
good video!	NOT
"She is a communist fm kerala.she should be working in yemen or afganistan and
not in india.she loves media appearance.she love to stay in india because the
hindus are very tolerant people."	NOT
imo namber call me 008801850322634	NOT
"There are several shades of getting a gay or homosexual indictment to the the
army which are highly solicitous about its rule and conduct and they even
require it to maintain which is for the favor of nation. Frankly speaking if
the person concerned has dedication for army and he may control his urges to
not to impugn his conduct then it may be possible but chances are thin since
it is not very easy to go along with the gender that he is supposedly
attracted too."	NOT
👨‍❤️‍💋‍👨377👨‍❤️‍💋‍👨 love u👨‍❤️‍💋‍👨	NOT
I was crying*	NOT
"Who called that ignorant Kasthuri to this serious debate?? Total disgrace as
she is a lawyer."	NOT
"You Reated 9/10  
Wow 😍  
I Reated 10 / 10"	NOT
"well done Jahangir, the Bitch deserved it!! You did good thing by leaving the
Bitch alive, she should know what is the pain for loosing parents. Bravo!!!"	OFF
I am 💯 agree with you BOLLYWOOD Is garbage piece of SHIT.	NOT
Feminism is the best	NOT
Good work...	NOT
"you spoke my mind very brave and unbiased opinion , many like bollywood t*tti
masala parata ... and they idolize these idiots , without realizing that these
actors are using the sheep crowd oly for money and fame"	OFF
Write	NOT
"Great review by
[#prtikBrarode](http://www.youtube.com/results?search_query=%23prtikBrarode)
bhai  
You pointed Positive way Kabir singh"	NOT
"@Ankit Dass This controversy is not even needed. It's a story about a
fictional character and let's just simply appreciate the hardwork they have
put into it. The character undergoes a proper development and it is shaped
well and has been put wonderfully by Shahid Kapoor. It's a journey of a Man
dealing with consequences of lost love. It does not actually 'promote'
anything. It's simply a story and its better to see a fiction as a fiction. I
personally love both his and Sucharita's review but like I loved Sucharita's
review on Mard ko dard nahi hota and I hated his review about Kedarnath.
There's always a difference in perspective. This movie doesn't deserve the
controversy it has been thrown into."	NOT
"There's a reason why actors are called as ""heroes"" In India. Idk what people
are going to learn from such a terrible character."	OFF
Even your long sessions are interesting 👌	NOT
Nice video men	NOT
"Arnab Goswami sir you as a bengali know what was Bengal during Independence
struggle and how is Bengal today after those glorious years of Communists and
Trinamools."	NOT
Kya hogya bhaiko..where is your attention..brother ☺☺☺	NOT
Well said👍👏	NOT
"i also hated that movie as i being the mbbs std.that not the life of medical
stds,my expection was 100% they meet 0%. i heard people saying that movie was
good.i dont know what good they got from that movie. next time i wil ask them."	NOT
very bed	NOT
LOL	NOT
EXCELLENT	NOT
That is not ranus fault that is her education fault	OFF
Sir the best example is Deeksha Sharma, filmi Indian - the liberal	NOT
You're true. I prefer Hollywood over Bollywood	NOT
We support Arundati	NOT
Please do analysis of section 375 movie.	NOT
You are too good......	NOT
"Bravo Jahangir Bhai...great job...let law, police and these bloody feminists
learn lessons...men will be men...I don't see any problem with his anger...he
did right...congrats ..."	OFF
Good job done by Jehangir....	NOT
Oh my god , movie review were never so honest and amazing 😉😉😉😉	NOT
"do you know pratik sir movie was awassom but somewhere it has become
bluckbuster just becouse librels protest and negative review ."	NOT
Very nice job my brother JAHANGEER..... SALUT TO YOU	NOT
"Thank you bhaiya for approving my post in facebook mensutra 😊 its make me feel
good i love your videos it helped me following since last year..."	NOT
Reading the subject, i just came here to like the video	NOT
Strong message to society	NOT
This is not about women this is about wife vs women	NOT
"You are illitrate people. Hahah supreme Court didn't approve same sex
marriage. It just allowed sex in privacy and you can happily walk on the road
with your partner."	OFF
Well said bc 👌👌♥️	NOT
This woman is terror for any country 🤔 she don't deserve to be in India	NOT
"Good decision bipin rawat sir....  
Gay will blow the job of male army..."	NOT
Yes	NOT
Even these things are illusions.	NOT
If man thinks without any involvement of sex the world would be different	OFF
Tnx	NOT
"Arundhati Roy the commie naxal , favourite of Pakistani tv channels can say
Ranga Billa as she is free to express her opinion ( in OUR Bharat ) but the
address ? Rajdeep conveniently ignored it ! Why ? Behn lagte hai kya !!!
Bloody urban naxal."	OFF
"Sir....ur views and Lakshya Chaudhury's views
matched.....Awesome...Sir.......I loved ur review and film as well"	NOT
"This review is more raw and more entertaining than the movie itself😂😂. Kash
yea review 3 ghante ka hota"	NOT
I'm agree with you bro.💪	NOT
"Everything is good but bro how would you take if kabir Singh was a Muslim??  
Just asking. This is gem of a movie I accept it"	NOT
Omg 😅😅🤣	NOT
"I was very curious about the way this film became so famous so thought of
watching when it premiered in tv.
I got bored by interval.
I am really shocked how this movie was liked by so many people.
I agree with you this movie is far from reality and this feminist arguments
are also senseless.
I didnt like it a bit ya seriously."	OFF
"Absolutely right Man... Bollywood has fooled the generation...we are trapped
and don't want to realise that Bollywood is a core objectification of men and
especially women....and there chutiya launde, who are good for nothing but
able to buy a movie tickets, dreaming themselves as Kabir Singh and want to
replicate his actions in society....

I could not imagine what will happen when all youth turned to be kabir Singh
as this is what movies want to show..

At the end, thank you a ton for making this video and I really appreciate your
efforts to give some sense to the unguided youth....keep continuing your best
work ...I want to see one billion/💯 crore subscription for mensutra....I am
highly recommending your channel to my friends n family and to all
youth....best of luck and lots of love..."	OFF
"But 99% liberals are praising this movie. Only so called feminists hv problems
with this movie. Do not confuse ppl for ur agenda man."	NOT
I hope u didn't watched whole video	NOT
Thankyuuu 😊	NOT
Not a good msg	NOT
"M

."	NOT
Same	NOT
U Are Great Sir G	NOT
"It's a good idea to control population. People are doing sex because little
pleasure is attached to it. Do something different for pleasure at the same
time consiosly control population. Don't marry, enjoy the life you want it
that's all matters."	NOT
"[14:01](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=14m01s) ga**d marao
bhosdike damn true brother 😂😂😂😂😂😂😀👍👍👍"	NOT
@MAHBUL ALAM Thanks	NOT
Thanks bro for the video, I really love it..	NOT
"More we look at this woman Arundhiti , Am convinced , she is the reincarnation
of Ravan's sister Supernkha.."	OFF
"In the movie, Kabir Singh has slapped one woman. In real life, Kabir Singh has
slapped hundreds of feminists who are just not able to come to terms with his
masculinity."	OFF
Leave ur wife	OFF
"We should not judge movies and we do not need to follow fictionalized
characters"	NOT
Most honest words... 👍	NOT
<https://youtu.be/C-lRyevxevA>	NOT
One review for JOKER plz🙂	NOT
Love you Bhai....❤️ You are creating a real men out of us....	NOT
"Why the fuck she is not in the Jail yet? Talking against sovereignty of India
in public is a punishable offence under law."	NOT
2videos in 1 day holy shit!	NOT
Ranu madafukker	OFF
Any part 1 through 15 or 16 for this movies???...	NOT
I know hindi	NOT
Joker was a hit in India	NOT
First rajdeep tried to defend her but he failed to do so.	NOT
"omg u are a hypocrite. the movie is wrong and men like u are supporting. u are
an uncle, have thought like that only."	OFF
Nyc	NOT
"These liberals and leftist are worse than Transgenders because till
Transgenders have some their morals but leftist and liberals don't have.  
They have to live with transgenders and should learn some lessons from them."	OFF
"Sir you are awesome about everymovie.  
Sir you justify all part of movie  
Thank you"	NOT
"arundhati roy opposed Amercian fight against Osama.....she is a threat to
india ...she is on ISI payroll n ISIS who supports jehadi..."	OFF
Right	NOT
"Wow bro, u describe all point clearly, ur vedios should watch critics who blam
Kabir Singh.  
Great reviews 👌👍"	NOT
"Although no studies have been done for studying domestic violence against men,
yet the National Crime Records Bureau in its analysis of suicide data for year
2008 and the decade 1998 - 2008 has come up with some heart - rendering
revelations. It has published that almost 24% of suicides are directly due to
domestic dispute, family problems and related stress. In the year 2008 57639
married men committed suicide 24% of which works clo"	NOT
"You must have noticed so many guys who did tiktok videos on kabir singhs
violent character as they are very insecured about their masculanity"	NOT
Well said Sir	NOT
"Falling in love at first sight basically means that you are a really horny &
shallow person."	OFF
Awsm acting👌👌nd movie	NOT
salute to this man..did the right thing	NOT
"I know Shwetabh is not going to read these comments. But I just want to share
my view."	NOT
DAvid Warner	NOT
Except political biased, i like his every review	NOT
I totally agree with u	NOT
"I literally had an extended debate with a lot of people on insta who were
defending the movie and the character, Kabir singh. We often forget that
movies are very impactful. It's alright to make a movie on a disturbed,
alcoholic and abuser man but to defend and sympathize with the character is
wrong. Also, a lot of people got inspired by the toxic masculinity and I'm not
just blaming boys but girls as well who constantly defended movies and
characters like thess and saw no problem with how negatively it can impact our
minds"	NOT
Superb Review #$hwetabh bhai......👌👌👌👌👌👌	NOT
"AND BETTER ......IF THESE PEOPLE DOESN'T PARTICIPATE IN POPULATION COUNT OF
2021. SO THAT THEY WILL THEMSELVES BECOME NON CITIZEN."	NOT
Miw	NOT
"Why do people take movies so seriously?? Haha.... Just grab popcorn, watch the
movie, enjoy and fuck off."	OFF
"Fake Feminists r the followers of napoleon's wife that suck they really
destroy womanhood"	OFF
Rajdeep is such a shame....such a spineless person...	OFF
Great job well done	NOT
Yes sakar .all is man.vogoban.	NOT
"After so long. Finally satisfied with the Analysis of this shit movie. All
this time these all thoughts were shouting in my head.  
The two parties both Radical male and female feminists had shit on this topic
so much but didn't give any clear picture and impact.  
You earned my respect bro"	NOT
Finally, Discussed about this Movie.	NOT
Very nice Boss 🤩	NOT
"Article 15  
Tashkent file  
Mulk  
super 30  
Uri  
Some decent movies..."	NOT
"Initially he talks about hindu and other topics ......  
What about background music, cinematography, music, character...."	OFF
"brutally on the men leaving them to fend for themselves on their own. Even the
courts have an anti - men and a step - motherly attitude towards men what with
the Honorable Delhi High Court observing, ""Though men are victims of violence,
such incidences are few and far between, thus ruling out the possibility of
protection from the parliament"", while dismissing a petition challenging the
constitutionality of the Domestic Violence Act as it violates Article 14 of
the Indian Constitution"	NOT
At least URI was true nationalist movie	NOT
She's the sister of Mamata	OFF
How many of you wants to see Shwetabh bhai as a director of Bollywood movie?	NOT
Ani al sound man very funny. <https://youtu.be/gzx1AmIkZbc>	NOT
"Please vaiya make a video on Shaadi main jaroor aana..
It is related with everything you said bt some parts in it are a bit
unrealistic...
Love you vaiya❤❤"	NOT
"@Avinash Shukla Hindu gods were born 5000 years ago as well.. so there is no
point in arguing about gods. But i agree hinduism has got lots of wisdom to
provide. You should give importance to that than gods."	NOT
Loved it	NOT
Why,, this Lady is free send her jail.. . don't popular her.	NOT
Totally Agree with your analysis..👍	NOT
"He did the right thing... There is no option to help Men protest under law, so
crime is the only option which was left to him... Either Section 498a should
be revoked or such crimes will continue in society.."	NOT
I am gay and proud of it.	NOT
Please close this chapter.. very disgusting lady..	OFF
Decent	NOT
"Bollywood Kabir Singh
Swetabh gangwar bhosdike
Most genuine channel on YouTube"	OFF
M from tripura.. You are right....	NOT
"""We are a generation of men raised by women, i don't think a woman is the
answer we need""\- Brad Pitt (Fight club)  
Feminists would be like ' how dare he say that, women are the lifesource of
men & its
disrespectful....[#metoo](http://www.youtube.com/results?search_query=%23metoo)
[#destroyManhood](http://www.youtube.com/results?search_query=%23destroyManhood)"	OFF
salute for him	NOT
so funny	NOT
"Plz review sir  
Interstellar  
Old boy  
Gangs of wassepur  
No county for old men  
Godfather 1.2  
Fightclub  
Silence of the lambs  
Memento  
Django Unchained  
Slumdog millionaires  
Inglorious basterds  
Se7en  
Departed  
The revenant  
Inception"	NOT
Wao bro...	NOT
"If People think court and police station can solve your problem then you have
to develop extreme patience.. Else, incidents like this will be common. Noboy
can bear the pain of a false 498a.., 52,000 men have committed sucide as per
statistics. Its such cruel. Supreme court itself says that 498a is a legal
terrorism.. i think this is one way the brave guy faught against terrorism"	NOT
Love it	NOT
"Bhai review the movie RX 100  
Bahut realistic movie hai."	NOT
"Its not movie its my life that's why I don't have courage to see it and
watching its story here ."	NOT
True words ❤👍	NOT
"Arre bhai... [7:42](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=7m42s)
funniest line of video  
😂😂  
Truly appreciate your raw analysis."	NOT
She is a very good bager in the world.	NOT
Thankyou so much for your support and valuable comment and love	NOT
"I'm also victim of false 498a case. Great job man. God bless you. You are my
hero."	NOT
"Cm to me dear, im a sexxi botm boy, i will give yu sexxi drink too in my bed
dear... Call me on 7045495339, im in mumb..."	NOT
"Bollywood is basically 10 percent people want ro set a narrative of this
nation that nobody with a brain wants"	OFF
Nich bro.	NOT
What a joke, this lady not sure who she is should be behind bar.	NOT
nice dada	NOT
"Preeti and Kabir singh relationship is an outrageous dominative abusive
relationship"	OFF
@daisy Kapoor Good morning	NOT
Kapil is such a ignorant person.	NOT
"Scorer Scored me but not interested in guys at all so please get a sex change
operation or get yourself the tag of trans woman then we shall talk bye"	NOT
Level of observation and criticism!! 10000!!	NOT
good👍👍👍👍👍👍	NOT
I think her mentality is same as ranga birla	NOT
Your right sir	NOT
"I THINK ONLY GAYS AND LESBIANS ARE LEGAL. NOW RULE OF U N I V E R S E HAS BEEN
CHANGED. NOW MALE AND FEMALE RELATIONSHIP IS ILLEGAL. NOW U N I V E R S E
SAYS."" ON THIS PLANET THIS NEW SYSTEM HAS BEEN LAUNCHED""...NO SEXUAL CRIME
LIKE RAPE WILL OCCUR IN THIS NEW SYSTEM...EVERY GAY AND EVERY LESBIAN WILL
ENJOY THEIR SEX LIFE...LIKE KISSING."	NOT
Get out..	OFF
shame on you R tv🤮.. you stop misleading the innocent citizens	NOT
"Tht uncle who is shown at
[0:52](https://www.youtube.com/watch?v=ZzsAuDkXq1M&t=0m52s) looks like those
uncle pedo's who fucks lil boys from his family."	OFF
Damn true 👏👏	NOT
