Text	Class
aint nobodi  tl slick dead  femal bash nicca earli dis morn lol	OFF
rt nflonfox palmer fitzgerald  touchdown  slant give arizona   play  yds	NOT
cristiannt nigga beat ass bitch weve never even fought u need stop make shit bring yo ass	OFF
rt swayhasansw twerk ghetto white peopl hip hop cultur violent amp danger want profit 	OFF
kiersten bitch squid hand squid 	OFF
hovaa cracker	OFF
ride wit old dude  dis nicca bangin freshprinc summertim 	OFF
cant disrespect ass bitch	OFF
charlesbwaffl bitch need guidanc	OFF
rt mostduep occasion go play flappi bird die get one rememb much hate	NOT
bitch crazzzi   pussi fixit  scandal	OFF
bae sound like ghetto word use someth els	NOT
lmfao rt gahdamnanim fat hoe tight cloth lookin like half open biscuit	OFF
 splash onna bitch wednesday 	OFF
rt nightvaleradio quick lesson bird bee bird loom oili sudden bee bulbous shriek 	NOT
bitch anyth except averag	OFF
kiefferjason bitch let fight today go bitch think go bitch	OFF
  still need give bitch  im youtub rhapsodi ya cock	OFF
lmao comeback   traybonmartin say twat side head shave like damn asshol	OFF
lobstrthinktank yeah peopl women laff set apart men love real nigga nigger	OFF
rt jamesokeefeiii denver tv air clip dig trash ghetto aurora put black mexican ballot good  	NOT
rt mckooley shimmi shimmi ya bitch	OFF
kboyde like worst lyric post beauti dont know theyr talk trash	NOT
would love hit jig fuck life	OFF
rt sportscent break japanes ace masahiro tanaka sign yanke seven year  million via fox sport	NOT
rt itsjustjil obama say    feel  lose senat video  aww	NOT
girl needa stop edit damn near got catfish week two ago bitch keep findin way 	OFF
jamajam bitch pretend tf crazi aint never lie	OFF
girl nastiest skank bitch ive ever met trust fug slut 	OFF
yeen never seen fat nigga molli bitch imma hurt somethin	OFF
rt officials relationship end bitch wanna take advic lone ass singl friend 	OFF
  stop 	OFF
dont trust hoe	OFF
long yellow	NOT
see ya big boi oreo vs	NOT
rt viixxiv  babi cookedba what dinnerm bitch text 	OFF
estupid bitch dont like  hard understand	OFF
huntermoor nigger	OFF
rt plmpcess silent protest philadelphia perform artist protest murder mike brown passerbi mock 	NOT
rt  pull dead bird garden grate hot sun wink rot eye socket	NOT
hoe  pregnant man take yo ass home	OFF
carlybaejepsen trash	NOT
your ugli fuck bitch get high hors	OFF
twaynesback well alreadi got lol im bout hop shower eat someth real quick ill way nig	OFF
rt yungmizzo got money dont need u bitch	OFF
twitter trash	NOT
gucci feel like jeezi pussi outchea tri kill wasnt success nigga lucki gucci aint tri	OFF
poor soul rt  cuz fat bitch thing like	OFF
abartick bitch purpl short aqua beat	OFF
towherev im yellow im sorri	NOT
phone fuck bitch	OFF
clip hang dick that automat shotti drum call tommi guarante get bitch	OFF
nicca broke alway n limelight	OFF
shift wont time mean time im go get mean tweet trash	NOT
swear nicca sleep im  tire fuk	OFF
corey trash	OFF
one hoe download jailmail app	OFF
milfmob yopapichulo fight fuck obes niglet	OFF
 lmao let hangout weekend hoe	OFF
updat three arrst german gay guy left critic condit fag bash belgrad 	OFF
crack cocain steal bitch	OFF
rt  supp wigga	OFF
gonna straight hip check next hillbilli tri appli term derecho runofthemil thunderstorm wvwx	OFF
da white folk twitter yet da color tweet night yall sleep cuz gotta woyk tomorrow	NOT
goldigg wanna marri somebodi tell hoe see therapi	OFF
yardieboyheem pussi watch nuh mi neva lov mon badmon	OFF
 took bitch set  yo bitch get around set  dick bitch set  yo 	OFF
mjdwarner that bitch desir see much bullshit hahahaha	OFF
yo bitch know wat im talkin bout	OFF
rt callmerene  callmerene wussup  finna take	OFF
profesion sport enjoy white trash	OFF
rt ohhmyytodd  say girl got  bodi  younger  one debat	OFF
everi bitch love bank account overdraft	OFF
emo ok  get level bitch	OFF
 good jeter hero yanke sendoff  via espnnewyork	NOT
rt  shes hoe shes ugli shes bitch shes shes  date pleas take seat	OFF
aint talkin  talk  cus know bitch cant stop talk trustissu	OFF
real niggah want	OFF
rt oppyouknowm tell hoe gotta glo one day	OFF
alberdough check cash corner el cajon calwood across steer pollo loco	NOT
rt yaboyskeet bitch slow lmaoooooo 	OFF
 monkey mad	NOT
dont know broad drunk dial meim sleep hoe	OFF
pussi hole must small  adjust phase rt  tf gentl intercours 	OFF
cant stand nicca pillow talk bitch	OFF
sharonmperalta  long titti nippl bitch	OFF
hoe thinkin  turn born virgin	OFF
rt   bitch real looooool  yaga  	OFF
rt iadorewomen ifwed get rid ex  rid  dont need 	OFF
rt cumminssamantha lol  dumb bitch	OFF
nohazardnoparti pibbzyx piersmorgan jimmclaren cant wait day take boon entir nation	NOT
 cant hoe 	OFF
hug kiss  hug give warm fuzzi feel 	NOT
stop use bitch often everyday convers	OFF
tell hoe im friend	OFF
 yeah lil nigga homecom king still get bad bitch u see 	OFF
rt rayyyzor call  sugar delight heart attack poptart twinki amp honeybun 	NOT
let go sweep yanke subwayseri	NOT
beauti need want man priceless idk see bitch strung fuck men joint custodi	OFF
cant stand see femal get relationship amp  day later talk anoth guy  hoe gonna hoe smh	OFF
 kfromtheg hoe ya grandma got tattoo	OFF
yaremisxo whatev neymar trash	NOT
tribalfollow unfollow think your shit use follow train gain unfollow caus your pussi	OFF
dick littl ugli hoe tryna find	OFF
chelsiielynn  tri bit bottom lip like snack bitch	OFF
 grizzboadam fuck gay faggot look gay ass pink shirt haha	OFF
rt queenhoneyc hoe still gon hoe tomorrow	OFF
rt taxston certain niggaz even get bitch attent hey	OFF
jbilinovich   guy wanna skull fuck clay bird weeknd	OFF
rt bobgnarle back young buffalo soldier ha bro whereisperri tbt still  	OFF
dont love hoe	OFF
lmfaoooooooooooooooooo bbbrook pussi good mama  like guess gotta  mama	OFF
id kill meet charli sheen	NOT
rt bucketsmcnasti iz point jealous cuz dee hoe everybodi  bucketsproverb	OFF
know bitch mad throw drink  got find anoth nigga buy anoth one	OFF
  bossmancarl mammi push white babi like bitch	OFF
rt thevoiceofmiami lot yall hoe pretti nigga enlarg avi	OFF
freshestcrook mamatosha lmao lyin sis bitch told light bulb whole wide world light today ca fuck	OFF
anger materi would fuck atom bomb blow bitch	OFF
rt sexualgif see hoe talk bae even level 	OFF
rt  virgiliolla jammin sad song smoke squar think bout bitch lmfao	OFF
see u oldhead rock bruce lee top durag park random give group street nigga ghetto karat class	OFF
rt shelbieperdu instagram need stop bitch	OFF
mrgeolog ignor cement head hillbilli said tax cant fuckin read fuck knob gobbl douchebag	OFF
rt smoothor slander dont exist make cum everi bad thing say doesnt regist cuz got pussi	OFF
haylgroot bitch  yeah caught red hand sorri jennholli	OFF
mapl room bitch sacto style	OFF
your stupid hoe	OFF
 game fall  finna kill hoe	OFF
hippieproblemz pussi poppin headstand ur eat watermelon	OFF
still spring bitch	OFF
 old hoe ponk dyke outchea girl talk	OFF
ileanageorgina enriquue kike soft nigga 	OFF
rt chiefkeef finna fli thot get back make bitch fli like peter pan shit	OFF
threw pussi circl want throw pentagon tho	OFF
rt pouyalilpou bitch help 	OFF
done hit bout  three bitch	OFF
basketballp whoever made twitter doesnt like laker r make comeback accnt still continu trash talk em	NOT
spring breakkkk bitch 	OFF
rt alaysiamichell wanna get filthi rich amp nice big hous full bad bitch could fuck anytim want 	OFF
hate shit dont mean noth bitch im feel 	OFF
twitter game point tonight btw guy havent caught your full retard	OFF
datboyrayt bitch ass nigga rico 	OFF
whoelsebutkey dark ie nig ok	OFF
rt kingdomofwench graceishuman ive also seen lot democrat charli baker ad make want 	NOT
talk behind back  hate pussi shit	OFF
rihannahasaid free ticket couldnt go chemistri aint bitch	OFF
know bitch ass dont need say	OFF
rt tweetnasschiqk gotta pretti perfect bodi smart funni  tall know cook good sex hoe 	OFF
afuehr littl bitch emot cuz im feel	OFF
u bitch doe	OFF
 thompsonera ahhh know smart donni  yes rt  im glad speak mind  hoe	OFF
tast like wolf pussi	OFF
justezzze noleydunlap would want girl stand im man bitch let	OFF
luke bryan faggot tool	OFF
rt tfilooklik bae win dont get pussi tonight shiiiiiit  	OFF
 lol lil bitch	OFF
scari bitch twitter never  nigga crush alway oomf shit	OFF
rt foreverandix  foreverandix today  bitch hw	OFF
 one wrong move consid bitch mine  itsgabbyella 	OFF
aint mad that hoe	OFF
alexissixela  legit watch   second  wtf prob caus retard smh	OFF
hoe shit roxi shit dawggg swear aint knw kia fight	OFF
im drive drunk caus bitch drove drink	OFF
bad bitch everi	OFF
jawshoeeahhh your bitch lol	OFF
 niggah pharrel whatev niggah name dont deserv shit white ass gay song 	OFF
rt seantheterr dont care pretti person trash men go treat accord that 	NOT
call dat bitch 	OFF
callneeshcakey lay w bitch	OFF
rt sorryimalex got call faggot buy girl tom im gonna fuck person ass	OFF
rt darealdip hate wen bitch fart den like uughh uuuu fartedno bitch clear u ill let mfa kno wen im fin	OFF
drug green bitch white	OFF
smh u nigger amp ur music knowledg	OFF
guttadadon never realli rock white sole feel ya bro favorit foam time 	NOT
definit bitch everyth life rule money moral heartbreak	OFF
mikelahenri actual choos ugli bitch  ass must fat	OFF
hbmostdop  pipinho use send bitch	OFF
im glad met chick remind trash left behind	NOT
happi birthday coon ass nigga buckciti thatlatsonkidd	OFF
rt espn yank sox get togeth thing usual go smooth gt 	NOT
smoke ya bitch	OFF
rt sammylightn girl talk sex social media hoe	OFF
inmiddleschool fat hell band faggot thank god play sport  grade didnt stay band	OFF
espn yanke game recap sellout crowd brave  temperatur lol that weather struggl	NOT
first thing zombi outbreaksel hoe	OFF
hxhassan jihadi patron hajjaj alajmi arrest kuwait airport 	NOT
lil stupid ass bitch	OFF
npratc explain theyr wave trash bag around head	NOT
rt kingtunchi need real bitch 	OFF
viribraceface problem niggah 	OFF
rt joebudden chillin w coupl hoe like hoe like nigga  act like hoe	OFF
haliemaranda huntermoor bitch u perfect	OFF
bitch scream fuck nigga get mad anoth bitch fuck 	OFF
dude proud volunt babi daddi   theyll father pussi properti	OFF
lettherainefal fag that gay ass shit	OFF
rt stonerxpress doesnt know dab meansfuck bitch 	OFF
rt realtalk swear im nice girl someth piss bitch come	OFF
nigga dmd bitch said ur eye beauti melt lmaoooo nigga thought read romant comedi movi script	OFF
time start armi hoe	OFF
rt moorehnt get bitch 	OFF
rt   whiteponyjr fallenloki stick hockey faggot your finish	OFF
rt onlyrose way tricksnip act ugh  chief keef soulja boy nigger absolut sewag wast	OFF
highland bitchk  bitch stupid blood  id fuck deja thoe 	OFF
cant fuck scari hoe	OFF
chrisbrown dumb ass hoe 	OFF
lmao im weakkk   pussi popz sever  	OFF
rt  mamp bid social christma yet   campaign  cle market	NOT
 ur fucken lame bitch 	OFF
ugli ass hoe wanna bad bitch gone 	OFF
think nigga end kid fuck ugli bitch	OFF
rt liveanduncut weeknd fan person half hoea quarter gothic quarter hipster	OFF
bird  shit disrespect ran outsid n left man get boss	OFF
bitch	OFF
rt  ive ever offend im sorrythat your sensit lil bitch	OFF
litter cant wait weekend bad bitch 	OFF
 lilaerii yhanaaaa dthang lmfaoooo bitch dont  okay bitch	OFF
aint trust bitch nigga hoe sucka	OFF
ewww bitch canunot fuckoff	OFF
text ya bitch like ya man suck meet da birkin store tell em get band 	OFF
yanke play tiger tonight word friend mtaraban	NOT
rt funnypicsdepot white trash warfar pt   	OFF
jschlaud pussi	OFF
feel like hoe owe someth 	OFF
good trash rt  nigga ate chip ahoy cooki cooki havent hous  hour yet	OFF
infuri jihadi put murder request saudi fighter pilot particip bomb syria isi	NOT
 ghetto	NOT
got hit  yr old crippleamp think even accept sexual advanc wouldnt much could	OFF
huntermoor hell yeah fuckin sick ass bitch	OFF
well catch hoe later stay ya grind	OFF
dumb bitch dumb thing	OFF
flyguychanz lol tell bitch	OFF
wanna tri pot browni	NOT
staydelusion text u fag	OFF
releas nude cunt  	OFF
rt keitholbermann  mean like yanke year priorit farewel tour playoff run	NOT
rt snipersinperil shinsnip happi birthday littl cotton picker	OFF
hate selfright black bitch	OFF
gtmal ya side bitch gotta know rule shitanybodi ask cousin jersey thinkin bout move lmmfao 	OFF
rt cyfyr wesorrjam love nig squad	NOT
funni u get black femal mad start act ghetto bitch	OFF
rt  dont trust hoe aint loyal 	OFF
good mernin faggot 	OFF
tk fuck money bitch	OFF
cant owe shit ion trust nicca	OFF
fuck mexico bitch	OFF
your faggot use cover face emoji	OFF
rt iethaldos feel bitch fuck control	OFF
think your pussi wet kitten drown two day ago	OFF
 aint 	OFF
lmao rt  yo coon nigger boy	OFF
 briscoefunnyguy igoton kaeejon tell nigga aint purpl bitch nigga black 	OFF
muzzi lover need one thing tell muzzi mideast leav israel alon dont start shit wont shit israel	OFF
antoniofrench  go   kill cracker amp  new black panther credibilityshot fergusonriot 	OFF
im dope ass nigga bitch hella sober	OFF
rt daymamicaela want babi im young retard	OFF
sell ex lax browni front meijer pregnant women goodde	NOT
jhafe big booti hoe	OFF
rt zagox girl hold dick like wii controllerwher bitch nigga control	OFF
 tweet retard nig nog havent even smoke  ever	OFF
 best asian massag park slope top rate spa     	NOT
make artist  cover sell pussi second gig bartend student	OFF
u expect stop playin nigga u playin widd bitch cant deal	OFF
dont know ugli bitch dont know broke niggaskeving	OFF
kazatta  oh man  molli ho fuck ya seed fix	OFF
were bitch boy 	OFF
heavensenttyna kno love stuf clam bai	NOT
yeah im annoy need somethingbitch fuckfriendzon dont play shit fuck heart ill make wish	OFF
rt stevstiffl bio say god judg shes hoe	OFF
rt idntluvho see timelin isebolaebolaebolai hate school ebola ebolasom twitter hoe selfieebolaebolapul 	OFF
 shawti wanna charg pussi im like whoa  turnt cash use fuck free	OFF
everybodi bitch hous	OFF
im finna see yanke win basebal game	NOT
ill still let plastic bitch dollar digherlow	OFF
xfactorau sick guy sing like pussi rock type men	OFF
might play  tonight black hoe know still care yal	OFF
hate bitch think expect someth return buy cheap ass gift food life let live	OFF
your pussi ass set dont mean shit	OFF
 cigarett gross half bitch smoke cigarett  gfys	OFF
ugli bitch post retard shit social media	OFF
say wayn chung bitch 	OFF
 beer queer	OFF
 like imma stop talk vibe headphonestalk come get pussi word	OFF
pandahpooh put money pussi	OFF
rt independentt hoe think cute take pictur kiss eachoth  gaggggg	OFF
rt   hour almost  page want slit wrist guess ill settl sleep	NOT
rt russnelligan karynpolito declar victori introduc next governor charli baker charlieforgov wcvb 	NOT
sterl bitch gotta hoe aye paid youremad dont blame bitch half black	OFF
boy downlow nicca asham	OFF
stonisnipezz peopl bitch lose hour sleep today even get daylight	OFF
amo hang 	NOT
robinson cano left yanke sell jersey  aaron hernandez went jail sold 	NOT
rt thecoreyholcomb everi man cant bad bitch countri got  cash amp r will go poverti roam 	OFF
rt laquishaba racist white cop arrest black cant wait till black cop arrest whiti hear bitch fastfoodstrik	OFF
 year bitch still think im dont think declin	OFF
im old pussi still poppin tho	OFF
your faggot fuckhead	OFF
rt troymadden real nigga handl anyth includ bitch nigga	OFF
like go sensit lil bitch talk	OFF
cruis recent comment make bigger douchebag charli sheen amp didnt even tiger blood	OFF
one thing love relationship understand dont like cute shit cute bird	OFF
 jeremywgr everyon bitch anyway guy cant win fan would run revi prime	OFF
hell believ toort darealquitam vonshayeb lol still look good im smaller half hoe	OFF
hoe bandwagon bitch gaggin jet laggin aap	OFF
rt tweetlikeagiri wow dolphin ask marri kiss guy right front rude ass bitch 	OFF
rt shimshammi wanna ball fist hair shake bitch right	OFF
rt thevoiceofmiami miami rt pacdagoat houston mani trash driver	NOT
rt thecoreyholcomb everi time sleep two women day prove countri problem educ bitch self 	OFF
ottawapolitico fuck muzzi edict come fed prov govt	OFF
 sumthinnuee hoe dont wantin ya nigga want ya happi thinkin gone   silli hoe	OFF
littl girl simon tell like huf sock bitch go home amp homework	OFF
staygetnutti u bitch boy	OFF
rt  live home shes littl less like cheat ho	OFF
grusti hoe	OFF
 press start bitch 	OFF
browni browni browni	NOT
haha call girl bitch cuz call one 	OFF
girl dont hide pussi type provid pussi	OFF
rt mosoknowso rt troyav got interest tall skinni model bitch like women ass amp hip 	OFF
im addict bad bitch like never bitch	OFF
 one last shot love shit im dog  drakelisten	OFF
fuck gook	OFF
money bin mind late think time leav hoe alon get program 	OFF
 best asian massag park slope top rate spa     	NOT
oh whitney cant b true gtsob sob weep soblt oh crack industri lost champion ripwhitney ya dumb bitch	OFF
hard real nigga nigga got bitch tendenc	OFF
nickjspada averagexbishop  make browni  tire bitch circumst theyr pretti good	OFF
love fat bitch	OFF
rt  your gonna smoke weed alcohol stupid faggot get stupid drink	OFF
arod like ugli bitch like fuck	OFF
rt mydicklscail dick call offens joke bitch get hurt goe far	OFF
karli jus put bitch nigga better start checkin wheel yall drop yall bitch	OFF
touch jamaica tryna smoke two acr  send nigguh makerr	OFF
bought  went back neighborhood bust bitch	OFF
itsjusmejojo lol youv tweet bitch excess amount today ok	OFF
that dont stunt hoe instagram teamrealbooti 	OFF
rt emmgoldla dont mad tell fact embarrass urself act like bitch	OFF
rt   call women bitch get	OFF
nikesnshit better ima let bitch slide right standbi 	OFF
 hes littl bitch general  fug seattl	OFF
thetoddshow yall aint got color folk da show tink dat racist shit thetoddshow	OFF
im prolli wit yo bitch big butt cant fit 	OFF
bitch must lost 	OFF
lovelyaumeri thought talm bout school wifi gon say ask bitch 	OFF
rt chubbylumpkin think steubenvill rape trial bullshit rollen bitch want dick lls got mad w 	OFF
like chocol sodapop tweet bad happycolumbusdayyou fuckin retard hypocritegt	OFF
god dam man freestyl retard fumni af omg	OFF
music make sick bitch	OFF
cant believ im jealous think goddamn bitch room take pic bed shirt 	OFF
let stretch pussi nahhh	OFF
meatloaf cream potato deer steak gravi pinto bean cornbread pear cobbler n bread pud  fhc	NOT
pornandroidiphoneipadsexxxx  lingeri  bitch lingeri get wet cunt pound 	OFF
ouh got da spider pussi	OFF
 pumprul bravoqu trash	NOT
rt goonstxt retard dad roll law good	NOT
neontreezz pocbeauti sowhit peopl sell african art cool okay blackish redskin doublestandard	NOT
bitch happi mayb one femal friend find bitvj	OFF
rt torijberman vintagevixen lmao bummi bitch	OFF
bitch dont knw let ride certain shit aint work mention	OFF
 jealous bitch like   dont subtweet hoe	OFF
rt lifeasabab girl mind princess class amp bitch doesnt give fuck 	OFF
tom ford probabl fuck hoe	OFF
boy dont wanna seem like bitch that dont express feel like us femal	OFF
eonlin look like real dyke	OFF
told bitch idgaf benz bitch	OFF
 mrmooncricket fuck punk ass racist lil dick bitch ive report fool	OFF
juniorshabidoo also nack autocorrect chang im put phone trash go sleep	NOT
rt notsheriffwoodi smash bottl buzz head hes cunt	OFF
pussyjuic drink pussi juic nigga	OFF
pyroballypoop  bitch dont hate	OFF
nah wus freak got smut multipl nigga jis cuf hoe	OFF
bitch realli geek messag 	OFF
 hell blk stop sayin nigger america	OFF
natur bird let one eatnext thing know youv invit entir ecosystem shit car sfvsstl	OFF
rt nowomanisright femal say seat faggot amp feel like put bullet yo head	OFF
 your toe aint done pussi stink 	OFF
ever random woke ya bitch stand stare	OFF
said cunt front old ladi kinda froze yell yeah tell cunti late life get adopt	OFF
miley cyrus got hardest song club  js aint feet tho hoe love boot 	OFF
cant humbl like mom hoe	OFF
fawfulfan  alfranken bird feather go away	NOT
realli tho bitch 	OFF
hoe cute 	OFF
dee gordon get fuck bitch status sbs	OFF
liter  fat hoe hold nigga 	OFF
rt iameastatlanta dont sorri hoe care	OFF
bad bitch know carsgtgtgt	OFF
im bitch come n sweat n still ya nigga check 	OFF
 letsarguebox sand nigger ran kidd	OFF
rt dfkinlop bruh everi time famous celebr tweet someth  person comment hoe talkin bout slap ya dick 	OFF
love hide yo bitch youll keep shortywizkhalifa	OFF
let crippl vaniti industri actual start like look	NOT
lmaoooooo  bitch strip murder scene  view  	OFF
 know idgaf woman lingeri match love hairi pussi much  	OFF
weird miss robertson screwdriv  gt   ten canadian   via nationalpost	NOT
check hoe check 	OFF
bf  suppos    guy never   	OFF
kid bobbyhorai straight watch bitch eat bloodi tampon fucksamattawithyou	OFF
rt  protestor ralli support teen face life sentenc pot browni case  smh browni	OFF
rt raiderlevel like dont go raider game ghetto peopl get jump lmao like well shit sound 	OFF
lock bitch  keep heat rt msmarri shut front door	OFF
anoth woman aint gon keep come girl hoe aint got noth ya	OFF
magic  ball hoe loyal 	OFF
drop niggah	OFF
look lie ass bitch couldnt finish school strip ya mind ass bitch	OFF
rt icysoleonlin cork sole rt  cork wtl xi	NOT
snakecharmsdump  oh yeah fuck bitch	OFF
im dope ass nigga n bitch od	OFF
dont want boof hoe burnt girl 	OFF
 job us prez protect us throw trashebola er cost daniel money amp live dog	NOT
pm u use word use ex swegpmyidnid date	NOT
thejadedny nope btw yous hoe lol	OFF
rt  dont forget nikko dig booti rt oneshadowlov sex tape gave head bigger pussi 	OFF
reneexomari yeah didnt wana bring pussi us tell us could go find one mexican citi full	OFF
rt alexdavisrap pacer short pussi	OFF
rt shikeattik pussi nigga dont get pussi nigga	OFF
guess want ghetto dad poor  moral standard grandfath poor great man tho	OFF
kelseyyvirginia im talk puctur pussi cat nit twit	OFF
 bitch gonna get rug burn	OFF
prolli gone laugh n say bitch crazi 	OFF
rt bluntsnextdoor bitch get fuck 	OFF
kiss imik bitch ad anoth  second stori think new record	OFF
rt realkiddsmyllz wonder sue bitch  mf time	OFF
perarl bitch thick bitch ass tv  want	OFF
ugli fuck nigger babi thought gorilla  	OFF
snakehaid  rducppp   ur profil one arm nigger	OFF
rt tdotitalian share food mangia cake friend love food italianproblem	NOT
 like pictur get follow ass bitch 	OFF
realli wanna brake fuck head ill look like bitch hit	OFF
 hoe still shouldv 	OFF
greink sneaki son bitch	OFF
ask bitch  would rather jesus silver amp gold bet u tell lie	OFF
shyt b piss rt   ugh cannot stand bitch like smh	OFF
kiefferjason u made drive way plano wanna bitch	OFF
spend money hoe  nigga aint fuck shit 	OFF
havent talk bitch lol rynolewi	OFF
thank follow jerryremi may yanke fan guy one best broadcast mlb	NOT
im bitch  ok	OFF
alreadi done expos facebook hoe	OFF
nicca tip cant act shit taker	OFF
 boyfriend thatll eat yo pussi day long ur da real mvp  	OFF
hipsterbreeez na young bitch got school 	OFF
youngchug nah bama fan aint finna nigger run offens	OFF
wouldv like backup handl gang retard	OFF
alancasilla lol bitch riversid la ahah	OFF
lol rt hurricanesensei vianawf need know pussi like one time fine	OFF
im liter scream throw bitch fit peopl dont hurri fuck	OFF
pray bitch	OFF
wyattnuckel thought retard	OFF
rt thenaimaw dude seem flighti probabl nip bud	OFF
rt thevoiceofmiami dont care much pussi get still got jack dick	OFF
rt truedreadhead girl wanna hoe around turn gone regret shit afterward	OFF
 wyattnuckel grizzboadam haha littl shit talkier brought bitch	OFF
yo fuck fireston commerci givin bitch idea run guy video game id cut bitch	OFF
rt allymarshall good riddanc bitch  	OFF
rt  text bitch   make wish come true 	OFF
thank charli  revkahjc   cantucimblond kacado	NOT
rt amyrosekathryn justic british seagul spraypaint red thug bird  abl fli anymor  	NOT
rt lildickytweet eugen come watch run circl round rap game like name chip kelli bitch  	OFF
got arrest domest violenc ugh bitch 	OFF
  think alex  sorri son bitch never win us game	OFF
shit rt  want bitch bad id eat front 	OFF
thank hand candi charli   revkahjc cantucimblond kacado 	NOT
im addict ig twitter side bitch	OFF
oh im nasti smoke cigarett your nasti wash behind ear everyday stupid littl bitch	OFF
heilsidi dyldobaggenss whatta fag doin	OFF
treybizzi thought would like caus chi yeah faggot	OFF
rt   singl nooo nut bitch 	OFF
thegamerkingkev wonder girl gave head  boy drink magaluf twitter probli send nude fag	OFF
rt tomyfuturehus dearfuturehusband idea mani browni point get random play hair scratch 	NOT
cuz u hoe	OFF
bitch new transform hot	OFF
rt lnfiict im shi quiet im chill bitch	OFF
rt itsdesha  bitch never talk bout sudden 	OFF
rt eviljeanyi thewhit coward pussi	OFF
 least  late tho cuz adrenalin emot gonna carri bitch halftim	OFF
clicquotsuav maa mermaid sharkett pussi	OFF
rt thelittlefella olevertybstard  bitch shouldv got yard	OFF
start garfield monday  yeahhhhhh lil bitch 	OFF
clan retard	OFF
smoke summm bitch	OFF
denythepropheci that dragon retard	OFF
like cant nigga thinkin hotep talk time apart parti set	OFF
niggah know wassup	OFF
rt vatxn illeg alien race crime muchomacho mcdonald  cspanwj wetback 	OFF
rt uncleruckusbd nigger isnt color state mind	OFF
rt spencelynn idk peopl job stay home day watch tv bore  day idk 	NOT
rt pornhub good pussi chang life	OFF
yanke never gave away melki guy flat hit yanke giant	NOT
 kiefferjason sbsylvest yo fat ugli ass couldnt even pull ugli bitch school	OFF
almost ran fine red bitch	OFF
rt kidnapyogranni u dont want heart broken dont check nigga entertain hoe	OFF
someon household want die get excit enjoy coupl oreo someon left one one friggin oreo 	NOT
policetactgear articl flaw took first chp brpd well done even  ghetto gal jammi hipurnt  well done	OFF
yeen real nicca yeen got porn site n internet histori	OFF
  rt sharddagawd go eat pussi smell tangi 	OFF
rt yanke empirestatebldg shine light yanke pinstrip honor derek jeter farewellcaptain 	NOT
 jbilinovich need grow mullet togeth get bitch hannahkubiak hate us	OFF
 scale  bitch liter  	OFF
phone  fml still gotta get yellow sign lol motiv lol btw zoom  lol 	NOT
rt   got old bitch upgrad	OFF
okay bitchlisten importantur eyebrow centimet apart	OFF
sbsylvest kiefferjason  bitch speak fuck english u fuck pecker wood	OFF
 thank invit tho bitch	OFF
damnpayback bitch	OFF
tattoo express mean one man trash anoth man treasur 	NOT
bird sing bring thought hot flesh spring morn hot sexual desir fill head let tast amp feel	OFF
rt sofancyy hoe gone hoe 	OFF
 u get u put u offer pussi dont mad u receiv  	OFF
id look real retard trynna hi   ill head	OFF
rt wwwobert new avi thank b oreo	NOT
rt jaylynnkoliba tonyjrodriguez imma get crew dis fuckin fag  real talk nigga turn	OFF
caus everi parti seen dont mean bad bitch	OFF
real nigga shit wanna righteous young rich nigga bitch	OFF
anxieti person id kill bitch fuckin fast	OFF
basic sojust shrug rt cruzanchokl your worri ho look like one good luck	OFF
stevenratata boot get bitch	OFF
 oh hell u swag what ever even littl bit dem cheap ass pug rag bitch u black	OFF
realli hate fat bitch caus im boni love smoke hella swisher im feel lone tri mevoic 	OFF
ima pull eat pussi dip 	OFF
wow yellow yet  pagenaud marco screw mayb yellow come	NOT
rt   lastnight  halloweencostum  hoe that work outfit	OFF
rt kylekallgren cant pleas everyon shouldnt noth good come peopl say faggot insult 	OFF
mccann although greatest season would step russel martin mccann carlo ruiz mlb yanke	NOT
made bitch	OFF
rhythmixx jaymcnugget ohhhhh bitch	OFF
thundercurlz yo ugli ass  eye havin ass bitch	OFF
damn bitch gotta bootay	OFF
paul gonna pick ball score bitch thevref warrior bench without get	OFF
kayliefarm hey fuk hoe prolli alreadi	OFF
im mad jame let drink shit payback bitch	OFF
zhugstubbl naw nigga what em hand happen shit talk coupl month ago eat bitch	OFF
chick triedto put fire lol im dirt bag court dumb hoe though	OFF
yandi gotta pay dick im sorrythat bitch ugli	OFF
even two full game season fairweath whine alreadi full effect yanke	NOT
rt youlovelena  wtf rt ambitiousrom   peed bitch  ill cut shit	OFF
rt  togeth  dont like bitch  dont like bitch either  	OFF
rt likejordangaf piti parti trash amp dont throw 	NOT
kierstenhammond slid dms answer bitch	OFF
caught fat bitch slippin take selfi	OFF
stevephillip funni thought bobmuellerwkrn tbt  photo week would hang trash ankl	NOT
littl fuck gook smell like shit think theyr motherfuckin boss fuck	OFF
hate dat hoe	OFF
done riff raff bitchin bitch assss	OFF
tylannol fuck pussi  made mistak start cj spiller chris ivori week  fuck	OFF
rt legiqn write  bar side hoe money know real	OFF
fuck around get honeybun took bitch cri nigga	OFF
nigga talkin like hoe tell bitch nigga speak	OFF
bitch hang one time	OFF
like bitch ran homecom like  run prom	OFF
rt savetheb get bed bitch dream happi dream	OFF
hoe tonight ol hate ass 	OFF
mayweath pussi hes win cus pick fight pick nobodi fighter  fightpacquiao floydmayweath	OFF
lemochamojito bitch	OFF
zmega fasho fasho  hurri ya ass nicca	OFF
