Text	Class
savebeng peac goon beard trinamool mp murshidabad abu taher khan give threat doctor would send public thrash doctor rape throw acid ladi doctor nurs savethedoctor    doctorsfightback 	NOT
nytim late first answer alway real answer trumpisatraitor impeachdonaldtrumpnow	NOT
samiprajguru  u keep play whole year  make run u fail big stage like world cup icc event b  mark captain virat fail big stage like  wc semi finaldont compar dhonidhoni far better	NOT
choos one  trumpcrimin trumpcrimin trumpsuck trump trumpisatraitor trump dumptrump repost trumpisanidiot trumpðÿ'© muellerinvestig trumpisnotabovethelaw impeachtrump resist fucktrump muellertim notmypresid	NOT
mysteri charact spill whim tri avoid give accident hunt murder savel donat purpos itâ€™ worldblooddonorday take book amread wait  	NOT
icc cricketworldcup ubereat shameonicc  wait  year grand tournament fourmatch abandon next time focus venu instead wicketkeep glove	OFF
saw earlier id like confirm world brock turner brockturn inde still rapist rapist 	OFF
amen girl say shit loud fuck proudfucktrump 	OFF
bori johnson talk person life doesnt want doesnt couldnt give fli fuck anyway peopl say public interest need get life	OFF
epic     q think becom cm delhi   kejriw done lot work  q realli lost general elect  hasnt evm rig  q vote  vote congress 	NOT
thank warm welcom home proud serv dean lindner colleg busi letâ€™ go bearcat	NOT
realdonaldtrump thing fake vote chang win  fucktrump	NOT
donaldjtrumpjr littl douchebag	NOT
focus umpir issu icc  rather msdhoni support dhoni ji   dhonikeepstheglov msdhoni	NOT
iâ€™m fan tv debat sort coward incompet know debat like lose support borisjohnsonshouldnotbepm	NOT
crookedtrump circl oann drain    trumpisatraitor	OFF
 didnt get yet antimuslim parti go nobodi want disturb	OFF
latino friend liar fucksarahsand fucktrump  	OFF
first mamata didi threaten bjp worker    later threaten doctor attack dara hua youth    arrest primari teacher     mistak demand salari hike    henc prove legal thing permit didi bengal	OFF
high shame everyth wrong do still idiot come debat still maintain stand realli human wont  surpris know cannib ngandinaaliabus	OFF
australia refugeesarewelcom  	NOT
complet speech   asaduddin owaisi address jalsaeyaadesalaaremillat   june  asadowaisi	NOT
proof briberi amp polit influenc trump styleâ†“â†“â†“ mo goe russia amp otr foreign actor look buy favor polici fr traitortrump liarinchief pay doubl price trumpisatraitor properti bc get around bribe potus impeach 	NOT
nayasa superplast gallent plastic cutleri stand          doctorsfightback savebeng amazon flipkart deal dealoftheday amazingd offer discount jaishreeram modiforal	NOT
politician polit professor funni moment confus brotheren  ummat islam rare follow tripletalaq   common public silent  mullah  halala beneficiari jump  siddiqui one	NOT
dharmasenak icc iccmediacomm iccliv cricketworldcup shame poor poor onfield umpir appoint dissappoint illeter umpir like shameonicc	OFF
doctorsfightback                        mamta   actual                banerje see 	NOT
respect amp like us mil trump iâ€™ll statist minut wish  branch happi birthday ancapy say lot fucktrump tlot anarchi 	NOT
everi support current white hous occup continu support latest treason comment fuck right fuck forfuckingev fucktrump itmfa traitortrump impeachtrumpnow	OFF
realdonaldtrump good riddanc  next put jail  fucktrump fuckthegop impeachtrump trumpresign traitortrump draintheswamp voteoutgop	OFF
realdonaldtrump america need new presid trumpisatraitor	NOT
prison would good toryscum murder  grenfel  	NOT
father rroshanbaig hasnt minist term whole karnataka want know name minist hellbent bail main accus imafraud     cc suvarnanewstv prajavani publictvnew annnews timesnow republ indiatoday 	NOT
rule amp glove    may danc ritual team god    till made clear peopl keep think rule partisan icc dhonikeepstheglov	OFF
realdonaldtrump dickhead donald disgrac usa much famili crimin like  make disgust statement everi singl day american foreign soil lockhimup  impeachtrumpnow	NOT
borisjohnson becom pm denial longer option  borisjohnsonshouldnotbepm  	NOT
hell u question  wat wear wat notitâ€™ belief pak player offer namaz cricket grounddo sajda wen dey win centuri der noth wrong write  om exam paper get pass itâ€™ common dhonikeepstheglov 	NOT
aimim vba contest assembl poll togeth toiaurangabad  asadowaisi  prkshambedkar	NOT
world muslim popul explos real  perman chang cours human civil    bjp take biggest challeng n control popul     dark day r ahead    happen last  yrs happen next  year    amitshah narendramodi	OFF
realdonaldtrump fucktrump  realdonaldtrump  let hope dog vomit trump get deserv old man birthday 	OFF
realdonaldtrump usarmi happyjohnmccainday everyon fucktrump notmypresid trumpresign shoveurwallupurfatasscuntbag impeachthemothafucka	OFF
think littl calcul amp get fact correct case fail dont comment savethesaviour doctorsfightback standwithnr savethedoctor	NOT
realdonaldtrump correct farmer need continu screw â€œbrilliantâ€ trade strategi fucktrump	NOT
thank derekobrienmp part dictat govt wb lost respect garner sinc childhood doctorsunderoppress doctorsfightback doctorsprotest	OFF
 judicialwatch tomfitton realdonaldtrump proof call â€œthe mueller reportâ€ read redact version citizen unit state felt duti read trumpisatraitor	NOT
david jone think bori johnson best place take anoth â´big personalityâ´ farag recognis politician countri   trump recognis politician state  elspethelspeth borisjohnsonshouldnotbepm   	NOT
bethreinhard leahmcelrath  amend right never convict rapist crimin show front door take child donâ€™t think alabama	NOT
 wow amaz even look public eye public lie  murder	OFF
week mark  year sinc kill nicolebrownsimpson amp rongoldman  twitter acct murder charg murder amp found guilti crimin trial block amp follow kimegoldman   via frednewspost	NOT
new popsocket came today ðÿ˜šðÿ˜šðÿ˜  ðÿ–•ðÿ–•trump fucktrump 	OFF
untold stori sunni leon  via youtub sunneyleon bollywood parallelmedia  indiawithdhoni  dhonikesaathdesh    dhonikeepstheglov  pakvsl  bigdaysgazeontanhaji  kundru     saketkumar  thiem	NOT
yes dhoni bhai keep glove armi give respect armi matter dhonikeepstheglov	NOT
 ibraheemsamirah dloesch progress like fool love kind weapon murder	NOT
tomthunkitsmind stuck foot traitor mouth everyon know cant serv  wont serv  resist impeachtrumpnow trumpisatraitor	NOT
sf campaign abstentionist polici call take seat ask reneg promis made elector would swear allegi foreign monarch dislik sf mess make 	NOT
california communiti help hundr migrant border patrol drop greyhound station resist resisttrump fucktrump 	NOT
pfantta doctor back time r beaten duti matter even r kill duti  doctorsfightback	NOT
love select memori amp project right get own ðÿ™œðÿ¼     cadetbonespur trumpisatraitor   npd   fridaythought 	NOT
msdhoni honorari lt col  hes belong  infantri battalion ta para  hes complet  para jump  feet  wear balidaanbadg glove msdhoni shown love amp respect forc    nationalprid  dhonikeepstheglov 	NOT
mandatori new cours karat kungfu introduc mbbs cours new session self defenc protect doctorsima doctorsfightback	NOT
stand doctor fight respect amp digniti save live amp like god ground strong condemn attack goon polit doctorsagainstassualt doctorsfightback didivsdoctor savethedoctor 	NOT
gop senategop housegop realdonaldtrump dont care break law like hatch law         fucktrump fuckthegop voteoutgop draintheswamp trumpresign impeachtrump gop polit	NOT
realdonaldtrump worst potus ever  trumpdumpst  trumpmustresign   trumpisatraitor 	NOT
mamataoffici attack doctor  amp suspend   doctorsfightback  doctorsprotest   dididividesindia   didivsdoctor 	NOT
ima jewel grand open jayanagar interview ceo ima group mansoor ali khan media support ima  imajewelsfraud imajewel  imascam imafraud  mansoorkhan bangalor 	NOT
icc much get start useless controversi weindian dhoni loser  pay doubl player ipl earn entir world cup  dhonikeepstheglov	NOT
 briankolfag realdonaldtrump maga nation law  maga nut start build  million wast money wall could better use help vet homeless  without proper permit    resist fucktrump resist nowal  nohumanbeingisilleg    	NOT
mattmfm read line assum speakerpelosi extrem care due possibl dem hous member red state vote impeach could flip seat  give hous back putinsgop noth els make sens ðÿ˜  fucktrump 	NOT
dear icc      glanc    insuffici facil hotel team gym amp pool    insuffici practic net practic pitch    tire interc travel bus    conting plan rain affect match    iccworldcup  icccricketworldcup  shameonicc	NOT
michaelroseny benjynthemonkey given track record hide smart pr tactic borisjohnsonshouldnotbepm 	OFF
good economi ass one low morn elimin  depart fire  peopl without notic one  year low fucktrump	OFF
total bullshit  dickhead 	OFF
realdonaldtrump marshablackburn happi john mccain day johnmccainday trumpisatraitor	NOT
doctorsfightback  core demand secur includ cctvs secur personnel restrict entri improv patientdoctor relationship  perhap counsel centr cm apologis dr swati dr priyanshu resid doctor associ aiim	NOT
realdonaldtrump liar like u u go leav u  happen dickhead	OFF
  rain stop match  icc  rain insur  onto next match  icc  shameonicc cant organis worldcup match must stop call apex bodi relinquish right someon capabl enough like cricketaus  bcci 	OFF
ptioffici resourc fund run countri tell pm take bowl meet may get penni   imranhataomulkbachao pakistanterrioristn	OFF
internet spawn  fascism resist resisttrump fucktrump 	NOT
world cup goe icc   shameonicc icc	NOT
aajtak possibl keep insignia glove msdhoni tattoo insignia arm  bcci republ  icc keeptheglov bcci dhonikeepstheglov dhoni   balidaanbadg zeenew	NOT
nsoam borisjohnson speech sheep shark though borisjohnsonshouldnotbepm	OFF
fool bamla dont know languag speak languag fluent gandinaaliabus republ	OFF
melanoma anoth harlot piec white trash came america becom golddig strippermodel  parent came via chain migrat thing trump vehement oppos  hypocrisi sicken   johnmccainday   trumprussia   trumpisatraitor   melanoma 	OFF
narendramodi arvindkejriw   sorrow see incid delhi sikh person beaten   bad  r race digit indiathes bullshit   first safeguard communiti member  earlier  riot still pend  fuckdelhipolic	NOT
â€œsarahâ€ geofferson starship   anoth day anoth trumper departur bye sarah sarahhuckabeesand liar smokeyey snake trump maga fucktrump  jeffersonstarship tellemwhyyoumad grindsmygear whatspissingmeofftoday wpmot 	OFF
borisjohnsonshouldnotbepm  candid much better  tori tori never address problem uk face problem get much heartbreak wors brexit goe ahead 	NOT
report govern want provid guarante invest imafraud    protect cheat minor way minor welfar    put live thousand innoc save fraudster    raja dharma	NOT
 krisjenn  mani concuss mad murder  murdermysteri	OFF
opinion trump abandon lgbtq peopl pride flag resist resisttrump fucktrump 	OFF
twitter suspend conspiraci account trump retweet resist resisttrump fucktrump 	NOT
whenev said modi ji  bhakt like  boycottzomato   zomato   istandwithamit iss pappu koi pata batayega jisn ye amit wala trend start kiya  ccdmemori	NOT
curious outrag bengali   im overwhelm bengali  coz ppl never ceas talk writingblabb even your screwedup ars long lost bangladesi mulla cousin   à¤­à¥‹à¤¸à¤¡à¤¼à¥€à¤•à¥‡ à¤­à¤¦à¥à¤°à¤²à¥‹à¤• à¤šà¥‚à¤¤à¥à¤¯à¥‹à¤‚ à¤¬à¤‚à¤—à¤¾à¤²à¤¿à¤¯à¥‹à¤‚à¥¤   your worst	OFF
japanes intern camp latino kid  shit go way far  famili separ upgrad fucktrump  berniesand 	NOT
heyjoeb fucktrump multipl countri suffer bcs even exist	NOT
sir keep glove dhonikeepstheglov dhonikesaathdesh dhoni msdhoni	NOT
doctorsfightback zeenew   everyon includ doctor see satisfi cure patient relat bless thing doctor life  fundament right safeti  find smart strong way convinc creamer brain	NOT
 dramitjp  yawn sorri cant dumb issu tri read improv grasp issu  continu defend whichev polit master lick stand doctor india doctorsfightback	OFF
india went play world cup war better follow rule icc stay away controversi focus game    bcci balidanbadg dhonikesaathdesh dhonikeepstheglov	NOT
poor infrastructur hospit wb respons death mani critic patient state failur attack junior drs fair point didnt regist doctorsfightback 	NOT
realdonaldtrump dirtbag pos embarrass humankind fucktrump maga racisttwat trump trumpsworsethannixon 	OFF
gandinaaliabus crazi polit cong vanish element cultur ethic 	NOT
either muslim christian jew gay	NOT
kathi zhu support presid trump strip titl comment africanamerican muslim	NOT
realdonaldtrump youll find someon els tell lie  trumpisatraitor   trumpisadisgrac   trumpisafraud 	OFF
best johnmcainday day  ever      fucktrump   fuckthegop   fucktrumpsupport	NOT
icc doubl standard allow player pray field rule  bcci dhonikeepstheglov 	NOT
natacchelplin voic advert exact voic ian huntley think everi time hear murder nationalaccidenthelplin	NOT
bori johnson brilliant warm funni â€“ total unfit pm  max hast  opinion  guardian   borisjohnsonshouldnotbepm	OFF
donald continu campaign hillari clinton despit told numer occas  elect secretari clinton current hold public offic         trumprussia hillarywarnedus trumpisatraitor  	OFF
therickwilson well figur git away first time    impeachimprisontrump  trumpisatraitor   locktrumpup	NOT
vinay tewari consult editor global sport event across world work volunt amp im sure england bad place cant hire  peopl volunt push cover ground shameonicc 	NOT
sequenc event    pic   mamata issu ultimatum strike doctor end strike within  hour    pic   amitshah  seek report    pic   mamataoffici  callðÿ˜‰    doctorsfightback    doctorstrik  	NOT
tapatiotaylor everi morn wake hope alert phone say realdonaldtrump die massiv stroke heart attack assassin would ideal iâ€™ll take bodi give fucktrump	OFF
dungeondin youv douchebag day ill take great pleasur mute ass	OFF
realdonaldtrump like crifðÿ¤·â€â™‚ï¸  senileaf stablegenius racist rapist pervert treason resist unstablepresid  	NOT
financialxpress appeal doctor channel       strike year respons common peopl helpless    second god     doctorsfightback doctorsprotest doctorsstrik mohfwindia	NOT
 word intend exact said abc interview     trumpsaninternationaldisgrac   trumpisatraitor	NOT
semi function one die loneli  borisjohnsonshouldnotbepm gtto 	NOT
femal trump support get damn program fucktrump damn self respect stop vote 	OFF
becom  murder  nofakefriend gather 	NOT
shameonicc    save  gb data watch indvsnz match final found   icc 	OFF
individualon aka realdonaldtrump johnmccainday authent time magazin cover   johnmccainisahero   trumpisatraitor 	NOT
vape congressman wife flip resist resisttrump fucktrump 	NOT
icc insignia belong world oldest special forc itâ€™ show braveri sacrific made brave soldier respect rememb crime msdhoni repres entir special forc communiti use glove dhonikeepstheglov dhonikeeptheglov 	NOT
key battl watch indiapakistan cricket world cup match cricketl   indvpak  ausvpak indvspak   koh   dhoni rainasinningswithhavel doctorsfightback  	NOT
nbcnew happen bring job back america fucktrump	OFF
stop modi govt impos presid rule west bengal doctorsfightback mamataoffici mamatabanarje amitshah	NOT
countri soon look like ever let china inin wayâ€¼ï¸financejoint venturesland ownershipinfrastructur €¼ï¸ye hk got complac britain itâ€™  year leasethi longer hongkong knewðÿ'”ðÿ'”ðÿ'”boycottchinaðÿ‡¨ðÿ‡³ 	OFF
bori johnson lie anyth give advantag local elect forc delet tweet claim votedbut elect area trumplik compuls liar cant stop borisjohnsonshouldnotbepm 	NOT
definit pak team also plan retaliatori gestur pcb right put foot person messag allow msg girl god  general sport allow dhoni job keep wicket   dhonikeepstheglov 	NOT
suggest bcci walk world cup icc understand fair everi team dhonikeepstheglov	NOT
borisjohnson want unit countri commit anyon us scare face bit public scrutini shouldnt allow run prime minist  borisjohnsonshouldnotbepm borisjohnson toryleadership toryleadershipdeb toriesout	NOT
jordanuhl alyssamilano tgowdysc essenc mediocr dickhead	OFF
realdonaldtrump didnt know christoph steel hack rnc coordin releas stolen email hillari campaign   trumpisatraitor impeachtrump	NOT
employe turn back agricultur secretari reloc kansa citi resist resisttrump fucktrump 	NOT
shameonicc indvpak pakvind   let hope rain doesnt spoil 	NOT
wow that wonder truth need told everi indian sure us unawar sinc media never show us thankyou much kapilmishraind ji share	NOT
spirit unfortun wonâ€™t join time either due immigr status fucktrump 	NOT
realdonaldtrump     final year obama presid gop frontrunn receiv glow endors ku klux klan  peopl hard pleas          labamba trumpisatraitor trumpisadisgrac strongertogeth fbr 	NOT
senatemajldr senategop housegop goplead  gosh almost like dont want interfer stop couldnt could gopcomplicittraitor gopcomplicit trumpisatraitor 	OFF
  assur secur safeti profession state capit chief minist  lose core popul kolkata metropolitan   rule capabl question remind lalurabri era bihar doctorsfightback	NOT
ted cruz float anoth theori twitter censor conserv resist resisttrump fucktrump 	NOT
realdonaldtrump pathet happi johnmccainday fucktrump 	NOT
tell mom got polit alterc lifelong friend unfriend  mom shadyaf  dontmesswithhergirl  mymomrock  mymom  fucktrump 	OFF
screw educ justic system want replac vat idea implic financi cost purchas whole account system michaelgov dickhead	NOT
hyderabad  nim     woman  admit multipl organ failur die famili chase resid doctor muslim beat doctorsprotest doctorsfightback 	NOT
next roll ðÿž­  say hello liz  sheâ€™ belt  well murder ðÿ¤·ðÿ»â€â™€ï¸ chicago chicagothemus amateur music theatr â¤ï¸ðÿž¶ðÿž­ wilton  	NOT
mamata n patnaik say fuck kcr  modi say      frustratedkcr deepli     trsharish   raokavitha	NOT
kbmteam iowaspeedway hburtonrac rileyherbst toddgilliland csmithdriv rileyherbst gonna crash douchebag	NOT
realdonaldtrump oh youâ€™r final drain swamp fucktrump 	NOT
brexit warn bori johnson threat erg vow vote deal  	NOT
happi johnmccainday realdonaldtrump fat piec shit fucktrump 	OFF
dianenodwel realdonaldtrump made ok nazi fucktrump hope spend next birthday one prison	NOT
repmarkmeadow boom like fake attack japanes ship incompet tv watch old nasti liar way get ðÿ„up whereâ€™ eric princ wagthedog trumpsconcentrationcamp trumpisatraitor noiranwar impeach	NOT
ivankatrump happi john mc cain day fucktrump trumpcollud tratior muellerscom liarinchief fatnixon liarinchief liarinchief trumpcrimefamili tratior manbabi manbabi fatnixon trumpcrimefamili	NOT
behaviour mamata akin stock trader lost money trade carri despar win unmind fact hesh  lose time get good advisor doctorsfightback	OFF
cowork enjoy nice ride civil nice one asshol bring lord savior donald trump rememb got someplac  fucktrump trumpolin morningruin tuckandrol	OFF
wish mamataoffici listen    dont spare crimin emin muslim bengal tell cm mamata banerje  india news	NOT
realdonaldtrump  approv resign    fucktrump  fuckthatputo	NOT
indiavspakistan one side affair time   hype get creat terroristnationpakistan   fact pakistancricket pakistanarmi pakistaneconomi match india   indiancricketteam prove today   fathersday slap real father  indvpak	OFF
someth genuin demand appreci  mamataoffici couldnt   hard work mp supriyobabul ensur get done    â€¦	NOT
weather toss choos rain first     indvnz	NOT
josebaez ur right men wnever justic bc u go murder n societi lucki aaronhernandez ðÿ'€ u canâ€™t get thug ass appeal  keep kill	OFF
jakthedevil icc kind tweet logic result watch kapil sharmaâ€™ show thatâ€™     dhonikeepstheglov dhoni  teamindia 	NOT
cricket put person sponsor sticker bat canâ€™t msdhoni wear balidaanbadg make everi indian proudicc donâ€™t work check badg bcci back dhoni westandwithdhoni dhonikeepstheglov chirayupatel	OFF
bdutt msdhoni adgpi one rare time agre   dhonikeepstheglov	NOT
 absolut utter joke even consid clueless doesnâ€™t even begin cover borisjohnsonshouldnotbepm	NOT
mass resign medicalcollegekolkata  salut  doctorsfightback 	NOT
satisfi verdict   want rapist 	NOT
fucktrump impeachmentnow  turd impeach mental health ground  	OFF
doctorsfightback  mad n irrat dictat mamata banerje listen dr harsh vardhan pick telephon call prime minist governor west bengal 	OFF
yes cant us time need dont expect free phone advic  savethedoctor enoughisenough doctorsprotest doctorsfightback doctorsunderoppress doctorsagainstassualt 	NOT
shameonicc   lot fan wait see rainsinstead spot mistak glovesshow intrest mainten alsoicc 	OFF
kudnapo murder cnn want interview idiot wife get sympathi 	OFF
mohammadi toursandtravel jodhpur nagour rajasthan ban licens cancel share mother murder saudiarabia india	OFF
senatemajldr wait realdonaldtrump impeach   your traitor     fucktrump americansforimpeach 	OFF
acosta cours mani unsold booksðÿ˜‚ðÿ˜‚ðÿ˜‚  douchebag	NOT
call peopl repres   savethedoctor doctorsfightback   istandwithnr 	NOT
gandinaaliabus asham see unscrupul uncouth illiter selfish politician abus everi indian reflect poor elect pm largest democraci	OFF
ocasiocortez say dem sit hand impeach resist resisttrump fucktrump 	NOT
here truth bori johnson histori sexism racism lie homophobia gaff scandal materi fulli sourc  bori borisjohnson borisforpm  borisjohnsonshouldnotbepm   	OFF
realdonaldtrump america need new presid asap trump disast get wors wors  trumpisatraitor   guiltyassin  whoremong  liarinchief   derangeddonald   billiondollarlos   lowiqtrump  draftdodg   presidentbonespur  aryanagentorang  nervousdonald	OFF
upto  raincoat        wildcraft solid women raincoat            doctorsfightback savebeng amazon flipkart deal dealoftheday amazingd offer discount jaishreeram modiforal	NOT
espncricinfo worstcwc ever cricket  umpir  rain  domest tournament organis better      shameonicc	OFF
realdonaldtrump fake presid  lie much stupid doesnt even know stupid  idiottrump lyingtrump trumpiscompromis delusionaldon	OFF
documentari exodus  stream free amazonprim narrat morley safer music ilan rechtman supportindiefilm  exodus  stream free amazonprim          israel refugeesarewelcom 	NOT
presssec realdonaldtrump one hire amiright sarahhuckabeesand trumplieseverytimehespeak trumpisatraitor	OFF
embassi worldwid defi trump amp fli pride flag without permiss resist resisttrump fucktrump 	NOT
manninay chairman peopl stand happi sorrow one coward without struggl must cooper bless love affect dont forgiv wrongdoer atroc go face fals case brought back time come go continu bless poor peopl	NOT
rapup care drugger rapist robber 	NOT
 zero interest play god pleas dont treat us either god dog deserv respect noth noth less  doctorsfightback	NOT
fresh fact peopl follow excon ojsimpson exact peopl think hatehoaxcrim  jussiesmollett puddinpop rapist billcosbi innoc  mani live hurtdestroy men	NOT
trump ilk made clear  peopl countri  human  fucktrump  thisisnotokay 	OFF
priceless ðÿ¤£   reliv old memori son   melania ðÿ˜œ     fucktrump 	OFF
hindumuslim indiapakistan sex love stori break barrier internet love  â€¦ via indiatoday	NOT
didnâ€™t deceiv us us knew shit bill truli say life simul itâ€™ sad imma live best life dope shit regardless iâ€™ll figur oh btw fucktrump 	OFF
uk wont build hard border eu wont build hard border	NOT
truli crisi worst part delusion admir probabl never know theyll blame everyon els stupid fear monger hate greed lie fucktrump	NOT
speakerpelosi realdonaldtrump someth time impeach traitor  crimin noth accomplic destruct democraci impeachdonaldtrumpnow impeachtrump trumpisatraitor trumpcrimefamili	OFF
icc truli islam cricket council shame icc dhonikeepstheglov	OFF
load bull shit borisjohnsonshouldnotbepm 	OFF
prison number  letter paedophil    letter date  find websit link    paedophil paedo pedo rapist rapist rape sexoffend crimin offend jailmail convict crime lfap insidetim letter     	OFF
icc cricketworldcup guy ruin enjoy    see kolkata edengarden normal match guy organis world level event see prepar shameonicc 	NOT
farishta jamna religion differ fate r similar let complet detach rape hindu muslim communal rape rape let look menac social evil countri must unit demand capit punish rapist  justiceforjamna 	OFF
realdonaldtrump foxandfriend foxnew bad wonâ€™t call lie treason way trump crime famili lock putinspuppet  trumpisatraitor	OFF
hear right  andrea mitchel ask anita hill thought way joe biden handl clarenc thoma hear put moral equival donald trump  wtaf dickhead	NOT
indvaus ausvind dhonikeepstheglov      els     like well 	NOT
slip coupl million dup vote thatâ€™ll help	NOT
dear icc instead ban msdhoni wear  glove balidan remark pleas improv umpir   umpir system poorest make mistrust instead fair game    bcci  dhonikeepstheglov  icc     balidaanbadg 	NOT
 shameonicc fantast plan creat fixtur england match look weather predict indvspak engvsafg venu differ day differ weather expectedicc direct hand trophi england dan playin like	OFF
harland wolff go bust even titan disast octob	NOT
im central cast  seem sajid javid hire american campaign consult    toryleadershipcontest conserv borisjohnsonshouldnotbepm 	NOT
tjgiii hmgave dewaynelehman meridithmcgraw squawkcnbc first time  year economi drop       fucktrump	NOT
realdonaldtrump donni dementia weak ignor easili manipul   world us watch laugh america    donthecon    fucktrump	OFF
india cannot afford kitchri like verdict   let clear mandat full five year     narendramodi	NOT
glad see trumpisatraitor trend america wake    happi johnmcainday everyon    impeachtrumpnow	OFF
trump plain evil fucktrump     trump administr quiet make legal bring eleph part us trophi  washington post 	OFF
donaldjtrumpjr rich come douchbag steal  trumpcrimefamili cancer chariti   trumpisatraitor  trumpcesspool	OFF
narendramodi modi distribut  scholarship minor mvmeet ji demand  rammandir populationcontrollaw  hindusamarajyadiwa bengal bengalburn doctorsfightback 	NOT
tale two glove     balidan sock   pakistan complain icc    chug wale aay indvspak kheln     dhonikeepstheglov   match fine worth      anoth fail bouncer test    kitn aadmi gabbar  ek nile poora     get well soon shikhardhawan 	OFF
flagdayðÿ‡ºðÿ‡¸ armybirthday johnmccainday happyjohnmccainday   alway agre john mccain polici respect believ countri best interest heart presid pinocchio realdonaldtrump look trumpisatraitor	OFF
impeach trump wtf wrong  senil old man trumprussiacollus trump notmypresid resist impeachtrump fucktrump impeachtrumpnow trump tri damag control offer foreign spi  	OFF
realdonaldtrump usarmi trump piec ðÿ'© well serv proud play captain bone spurrâ€™ studio  ny spend daddyâ€™ money ðÿ'° prowl women like ivanka melania purpl heart took veteran state easi way get fucktrump	OFF
warn flash    stupid never part solut alway part problem    stop treat stupid equal    hypocrisi hypocrit truthtopowerhour trump trumpresign trumpisatraitor trumprussia trumpcrimesynd resistersforum resistanceunit bluewav 	OFF
gaywonk youtub littl carlo call violenc thatâ€™ accept doesnâ€™t  pound wimp heâ€™ fragil  douchebag	OFF
acosta reliablesourc brianstelt cbssunday dear diari  douchebag  enemi peopl	OFF
icc earli morn fart exercis organis icc loyal dog ðÿ•   dhonikeepstheglov	OFF
sudhirchaudhari seem like  icc support muslim ðÿ˜‚  suggest surgic strike icc  suggest    india dhonikeepstheglov  iccversusindia pakistan 	OFF
thank peopl ahmedabad come bless us even	NOT
 god get even  murder	NOT
govern polit polit democrat republican elect vote teaparti leftw rightw notmypresid presid twofacedrepublican hypocrisi hypocrit trump donaldtrump fucktrumpâ€¦  â€¦	NOT
better sinc falsedonaldtrump instal russian  slight yes  growth wealth dominis idiottrump  know hoe econom work  screw  impeachtrump	OFF
dwancherri read got pictur trump jersey wall  douchebag	NOT
heroin first war india freedom   symbol patriot self respect     ranilaxmibai à¤²à¤•à¥à¤·à¥à¤®à¥€à¤¬à¤¾à¤ˆ 	NOT
yeah ðÿ˜‚ fucktrump 	NOT
kathygriffin     fucktrump     game yup yup game     dad wear shirt one dress orang piss     rupaulsdragrac worldofwond 	OFF
golden state two player reinjur game nndont blame doctorsnnfuck doctor	OFF
 year old charulata patel seen cheer india stand banvind match watch cricket last mani decad time africa earlier use watch tv work retir watch live 	NOT
shameonicc disappoint  hopeless  match wash due rain cricket fan around world distress icc select venu affect weather world cup tournament  icc think serious futur match	NOT
gandinaaliabus  adhir choudhri know canal bengali kaandor naali noddoma birbhum bengali stop fool peopl	OFF
still cant believ murder ojsimpson got away justic world hay juic world favor crawl wood chipperðÿ'©ðÿ'©ðÿ'©ðÿ'© 	NOT
someon punch repmarkmeadow mouth would thank renew focus dental care    meanâ€” ridicul cover trumpâ€™ collus comment iâ€™v ever heard    trumpisatraitor  	NOT
grassrootsspeak sound like brilliant idea  need someon take runlawy bet million peopl would kick buck  brilliant   trumpisatraitor   trumpcrimefamilymustgo	OFF
potus realdonaldtrump senatemajldr vp wonâ€™t safeguard elect illegitimatepresid trumpisatraitor mcconnellchaocorrupt mcconnelltreason trumptreason goptreason trumpcrimefamilyforprison  trumprussia mcconnellrussia indicttrump	NOT
shiningindia educatedindia like rundia place rapist hatr antimuslim cowworship cow hindu modi terror 	OFF
davidfrum gotta find way throw wet blanket parti huh    douchebag	OFF
mkraju say guy kill tree macron gave u friendship n peac sad douchebag	NOT
dhonikeepstheglov	NOT
ac room baithk keis pata chalta hei write mamata banerje protest  lynch doctor west bengal 	NOT
preshedul  rain eng match wise ground chosen eng  trick reach eng final easili  indpakvsrain   icc  cricketworldcup      shameonicc   cricketaakash  bhogleharsha  	NOT
realdonaldtrump daft orang shitgibbon clue tariff work china whatev countri doesnt pay countri  import product pay pass right along consum tariff rip even money us consum wallet fucktrump resignnow	OFF
narendramodi  pmoindianamo  narendramodi  pmoindia  amitshah  ramnanthkobind  grevious assault jr doctor medic colleg wb action taken safeti secur justic pm sir pleas interven asap  savethedoctor  doctorsfightback	NOT
dwpippi tomthunkitsmind creep pedophil goon rapist trial time 	OFF
countri leadingwhen make strong legisl rapist amp media politician start act instead blame current govtwher today call secular leader demand castrat follow hang  justicefortinklesharma 	OFF
rt u ever said    terroristnationpakistan 	NOT
majorpoonia icc cricketworldcup msdhoni tshirtbhaiya  salut dhoni patriot play cricket amp bring  home imagin fallout dhonikeepstheglov pandorabox  want everi team includ pak also wear insignia badg armi glove tshirt god know	NOT
dont trust poll elect stolen via disinform hack say dont trust poll  today feel confid hous allow anoth power steal elect  today trust current poll  fucktrump   	NOT
youtubeâ€™ ceo issu nonapolog lgbtq peopl didnâ€™t go well resist resisttrump fucktrump 	NOT
piccannini love word borisjohnsonshouldnotbepm 	OFF
mamataoffici amend law bring insid like rohingya bangladeshi medic educ send outsid indian   savebeng savethedoctor mamatabanerje lose control westbeng doctorsfightback	NOT
pier morgan total weapon unlik human     socceraid  soccer piersmorgan dickhead	NOT
east turkestan  second    uyghur freeuyghur eastturkistan china stopchina boycottchina genocid ã‚¦ã‚¤ã‚°ãƒ« rt	NOT
